music_genre,music_title,music_singer,music_lyric,music_image
랩/힙합,VENI VIDI VICI (Feat. DJ Wegun),지코 (ZICO),가사없음,https://cdnimg.melon.co.kr/cm/album/images/026/55/015/2655015_500.jpg?9eea08d2b1a2b3213c74981774e2815f/melon/resize/282/quality/80/optimize
랩/힙합,Too Much (With 서인영) (우리결혼했어요 화제곡),크라운제이 (CROWN J),"I love you 너 하나만 I need-e- you
널 바라보는 눈빛과 내 말투도 조금씩 그댈 닮아가네요
태양처럼 밝은 내 기분 하늘에서 내려 준 선물
그대가 내 마지막 사랑이야 OH~ I LUV IT!

뗄 수 없는 우린 환상의 듀엣 평생 같은 한 팀 Let’s do it 
싸울 때 모습 마저도 예뻐 보이나봐 baby 그 순간 마저도 내 가슴이 뛰네
난 또 다른 여자는 필요 없어 네 사랑 하나면 만족 너무 부드러워 우리 사랑의 감촉
너 하나만 있다면 눈을 떠도 항상 난 꿈속 널 사랑해 내 가슴 닳아 없어지도록
가끔 너 땜에 내 하룬 천국과 지옥 내 삶은 네 이름 3자로 아름다운 구속
언제나 내 마음속 언제나 내 머리 속 나 말했잖아 난 네게 완전중독

SONG1 REPEAT.
BRIDGE1.
come on girl do u like it? i like it  i like it
i luv you i luv you  A~ what u gonna do about that
RAP2.
이렇게 행복해도 되는건지 you’re my fantasy 날 부르는 네 목소리는
건반에도 없는 멜로디 i’m  sorry 널 놔두고 매일 난 혼자 바빠
언제나 네 안에서 돌아다녀 can u feel me 혹시 라도 내가 불안해
넌 걱정이 된다면 그런 생각은 하지마 baby 내 사랑은 heavy weight, everyday
나 떨어져 있을때도 항상 네 생각만 해 내 손가락에 딱 맞는 반지
네 손이 닿을 땐 i’m going crazy 넌 나의 best friend trust me i trust you
하루 종일 나 하고 싶은 한마디

I love you 너 하나만 I need-e- you
널 바라보는 눈빛과 내 말투도 조금씩 그댈 닮아가네요
태양처럼 밝은 내 기분 하늘에서 내려 준 선물
그대가 내 마지막 사랑이야 OH~ I LUV IT!

I love you 너 하나만 I need-e- you 널 바라보는 눈빛과 내 말투도
조금씩 그댈 닮아가네요 I love you make this love to me
kevin I’m so in to you I love you

우리 함께 라면 난 기분이 함께 하루 하루라면 매일이
Baby 24/7 all day, i’m clean, so clean",https://cdnimg.melon.co.kr/cm/album/images/003/80/143/380143_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,될 대로 되라고 해 (Rhythm Is Life),개코,"난 G A E K O
믿음직한 오승환 글러브
솜방망이 농락하는 나의
묵직한 돌직구 플로우
음악이란 놀이에 미친 놈이야
난 거부할게 자기복제 포비아
시대의 흐름을 흡수하는
솜 이지만 꽉 쥐면 흐르는 건
노력의 땀이야
빼빼 마른 몸매에서 깊게
뿜어 나오는 강단
행동발달 상황은 근면성실
성적표는 매번 차트에서 상단
여자들의 환상 캘 게 많은
광산 번뜩이는 감각 돈 되는 장사
구린 음악으로 더부룩한
체끼를 산산조각 내는 탄산 right
풋내기들 앵앵거리면 귀가
먹먹해서 뒷골 땡겨
우리 무대를 보고 나면
사람들은 골골대고 어깨 땡겨
난 느낌있는 유부남 날 보면
애 엄마의 등줄기처럼 애가 타
음악은 내 놀이터 밤새 뛰어
노는 철부지 어린 애 같아
let's dance like a
퓨쳐라이거
나 놀게 놔둬 너 뭐해 지금
밀린 일 없으면 나와
오늘은 될 대로 되라고
되라고 해 오늘은 될 대로
되라고 되라고 해
난 노래하는 홍길동 서울
대전 대구 부산 찍고 turn
관중들의 손금 확인하면서
내려와 끝 곡 때리고서
찰지고 맛깔나는 목소리
때문에 사람들은 폭식
사리추가 요청
꼰대 어르신도 끼우는 보청기
브로콜리 너마저도 앵콜 요청
이이이 이게 나네 비비비
비교가 돼
더블디디디디 반토막 랩퍼
비판해 그게 나의 동기가 돼
용기가 돼 목소리 소리 반
공기 반 돼
악플러들은 손가락만 놀리는
새벽의 저주일 뿐 썩은
좀비가 돼
let's dance like a
퓨쳐라이거
나 놀게 놔둬 너 뭐해 지금
밀린 일 없으면 나와
오늘은 될 대로 되라고
되라고 해 오늘은 될 대로
되라고 되라고 해
let's dance like a
퓨쳐라이거
나 놀게 놔둬 너 뭐해 지금
밀린 일 없으면 나와
오늘은 될 대로 되라고
되라고 해 오늘은 될 대로
되라고 되라고 해
입담이 좀 거칠어 항상 위험한
수위 swag 타령 안 해도
남들보다 약간 우위
오싹하게 하는 목소리 때문에
탈 거야 추위 이건 1등급
랩송이야 가장 맛있는 부위
사람들의 취향은 철새처럼
유행따라 왔다 가지만
난 자석 같은 놈이라 다들
철쇠처럼 따라와
다가와 다가와 전진처럼
아는 여자 데리고 와 장진처럼
전진장진하는 나의 랩은
좀 꿀떡 같아 커빈처럼
얼음
Rhythm is life Life is
rhythm 리듬이는 게으른 날
움직이는 기름
나이스한 사나이의 긍정리듬이
가진 파워가 이뤄낸 나의
나의 이름
칠흑같은 어둠에서 갈고
닦고 다듬어낸 치명적인 비음
가리온이 깔아놓은 홍대
신촌 리듬위로 개코
let's go get em
let's dance like a
퓨쳐라이거
나 놀게 놔둬 너 뭐해 지금
밀린 일 없으면 나와
오늘은 될 대로 되라고
되라고 해 오늘은 될 대로
되라고 되라고 해
let's dance like a 퓨쳐라이거
나 놀게 놔둬 너 뭐해 지금
밀린 일 없으면 나와
오늘은 될 대로 되라고 되라고 해
오늘은 될 대로 되라고
되라고 되라고
되라고 되라고 해
느낌 so good",https://cdnimg.melon.co.kr/cm/album/images/022/85/974/2285974_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,Body Language (Feat. 범키),San E (산이),가사없음,https://cdnimg.melon.co.kr/cm/album/images/022/71/317/2271317_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,On My Way (Feat. Zion.T),Dok2,"오직 열정과 패기만으로 내린 결정
종이와 검정 pencil만 주면
매일 벌떡 일어나 누른 play 버튼이
나의 하루의 시작
미약하고 서툴지만 내 가슴이 kick 과
함께 뛰어 밖에도 나가지 않고
방에서 힙합을 나의 걸로 만들기 위해
난 매일 연습만 했고
rock and roll
미친놈처럼 rhyme and flow만
조립하고 연구하던 어린 아인슈타인
i'mma shine 나의 꿈들과 마주 앉아
밤새 수다를 떨어 떨쳐내던 고민
like double d amoeba culture
and my story will never die
every rhyme wrote
언제나 진실 진심만을 담았고
갈 길이 멀고 오를 벽들이 많아도
이게 나라서 힘들어하지 않았어
yeah i got love for this musik
like every musicians
날 때리는 현실을 부정한 채
객기로 버틴지
벌써 8년이 지났지만 똑같애
꿈을 이루기 위해 still i'm on my way
I'm on my way 갈 준비됐어
Gotta go baby 날 준비됐어
나를 쳐 때려 누르고 밟아도
난 죽지 않아 나를 놔둬
yeah I'm on my way
yeah I'm on my way
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin
sometimes it
changes better changes worse
i gotta little problem
againts the world
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin
sometimes it
changes better changes worse
i gotta little problem
againts the world
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin
열심히 밤새며 심혈을 기울여
만든 track 위에 나의 생각을 씨부려
일부러 쏟아지는 잠도 쫓아내
뒹굴어가며 노래를 만들어봤자
현실에 찌그러진 꿈과 찌푸러진 눈사이
눈 쌓이듯 쌓인 고민
털어내지도 못하고 꼬일대로 또 꼬인
일들에 치여 이젠 꿈이 뭐였는지도 몰라
혼란스러운 머리로 돈 되는 일만 골라
누구는 몇천 벌 때
나는 몇 십에 목숨 걸어
다 때려치고 싶지만 그래도 돈은 벌어
먹고 살아야지 땅에 남자로 태어나
가난에 태연한 척 할 수 없기에
주먹을 뻗어 i rock the mic like beanie sigel
i'mma hear no speak no see no evil
so there will be no sequel of the
갑갑한 tragedy 막막한 내일이
날 반갑게 반기지만
애써 외면할게
마지막이라고 치고 내 식대로 갈게
아직 외로할 내 꿈 그래 그 놈 때문에
누구 때문에 힙합 때문에 word
I'm on my way 갈 준비됐어
Gotta go baby 날 준비됐어
나를 쳐 때려 누르고 밟아도
난 죽지 않아 나를 놔둬
yeah I'm on my way
yeah I'm on my way
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin
sometimes it
changes better changes worse
i gotta little problem
againts the world
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin
sometimes it
changes better changes worse
i gotta little problem
againts the world
time is tickin' yeah i'm spittin
my time is tickin' yeah i'm spittin",https://cdnimg.melon.co.kr/cm/album/images/012/50/160/1250160_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,아무도 모르게 (Prod. by MC몽),"치타 (CHEETAH), 에일리(Ailee)","차가운 시선엔 이불을 덮어 줘
내 눈물과 함께 재워 버리게
꿈에 찾아가 내 목소릴 들려 줘
온통 나로 가득 채워 버리게
내 눈물은 아무도 모르게
내 아픔은 아무도 모르게
내 눈물은 아무도 모르게
내 아픔은 아무도 모르게
모르게
여태까지 난 셀 수도 없는
밤 샜지 That's My type
시작이 좋아 그래 잘 됐지
슈퍼 스타를 꿈 꾸던 난
외쳐 Ready for some action
코마를 여행하고 왔어
그럼 이 쯤에서 Question
내 눈물은 어디에
예전 예전 No 것보다도 더 뒤에
이젠 흘릴 건 행복의 눈물
밖에 없겠지만 난 아직
만족 안 해 그러니 그것도 Not yet
Dear my love music
난 절대 한 눈 같은 거 안 팔아
굳이 널 포장해서 안 팔아
네게 많은 걸 바라지 않아
널 이용하거나 외면하지 않아
넌 날 살렸고 숨 쉬게 해
춤추게 해 또 날 꿈 꾸게 해 매일
눈 뜨게 해 너 아닌 모든 걸
다 굼뜨게 해 어느 것에도
미동 없는 내 자신을 흔들어 놓지
계속 움직이게 해
눈물이 나는 건
아무도 모르게
더 약해지는 건
아무도 모르게
눈물이 나는 건
아무도 모르게
더 약해지는 건
아무도 모르게
음악이 내 영 순위
안식처이자 홈
가드 올리고 bounce 에
다 실어 버려 혼
음악이 내 영 순위
안식처이자 홈
가드 올리고 bounce 에
다 실어 버려 혼
누군가에겐 Blacklist
어쩌면 masterpiece
하지만 내 생각에
난 이 씬의 master key
마지막 한 조각 퍼즐
그렇기 때문에 난
언제나 Hustle
그게 되겠냐는 물음에도
팠어 한 우물
거기에 다 쏟아냈어
내 모든 눈물을
넌 모를 수 천 수 만 번의 랩을
뱉고 삼켜왔으니
이렇게 뛰어난 Level
내 멘탈은 클라스부터
다른 헤라클래스
니 깨져버린 글라스 멘탈에게
보내 God bless you
적절한 비유 따윈 없어
내가 수컷보다 나은 이유
난 힘쓰지 않고도 쉽게
컨트롤 하는 클레오 파트라
so 그들이 할 일은 복종
밖에 없지 like 파트라슈
크림처럼 씹을 필요 없이
그냥 삼켜 버려
난 언제나 그들의 머리 위 친칠라
눈물이 나는 건
묻지 마 더 이상 묻지 마
아무도 모르게
상처를 가지려 하지 마
더 약해지는 건
사랑도 떠나려 하지만
아무도 모르게
내 눈물 아무도 모르게
눈물이 나는 건
묻지 마 더 이상 묻지 마
아무도 모르게
상처를 가지려 하지 마
더 약해지는 건
사랑도 떠나려 하지만
아무도 모르게
내 눈물 아무도 모르게
음악이 내 영 순위 안식처이자 홈
가드 올리고 bounce 에
다 실어버려 혼
음악이 내 영 순위 안식처이자 홈
가드 올리고 bounce 에
다 실어버려 혼
아무도 모르게 키워낸 Monster
예쁘지 않아도 내게 박수쳐
난 Rap star
아무도 모르게 키워낸 Monster
예쁘지 않아도 내게 박수쳐
난 Rap star
Rap star Rap star Rap star
눈물이 나는 건
묻지 마 더 이상 묻지 마
아무도 모르게
상처를 가지려 하지 마
더 약해지는 건
사랑도 떠나려 하지만
아무도 모르게
내 눈물 아무도 모르게
눈물이 나는 건
묻지 마 더 이상 묻지 마
아무도 모르게
상처를 가지려 하지 마
더 약해지는 건
사랑도 떠나려 하지만
아무도 모르게
내 눈물 아무도 모르게",https://cdnimg.melon.co.kr/cm/album/images/023/11/184/2311184_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,나는... (Feat. Ivy),MC몽,"잘지내니 보고 싶었어

할 말이 있어 니가 이 노랠

꼭 듣게 됐음 좋겠어

하루 종일 두통 때문에

약 기운에 취해

쓰러질듯 쓰러질듯 난 또 참아야 돼

하루종일 그대 사진과 추억에 기대

넘어질듯 넘어질듯 난 또 참아야 돼

몸살을 앓으면 난 너의 꿈을 꿔

온몸에 마비된 듯 마디마디 저려

I need you come back

back it to my life

내게 와줘 제발

stay by my side

몇번이나 해메고

또 몇번이나 맴돌고

제자리로 다시 돌아와

서글프게 아프고

피부에 말라붙은

내 눈물 자국들

지워질듯 지워질듯

난 또 참아야 돼

가끔 니 이름

너의 소식이 들릴 때 마다

손끝이 외워버린 번호를 잊으려고

발버둥을 치다가

가끔은 널 불러보다가

난 그렇게 지내 미련하게

기억나니

그 때 그 가게

함께 본 영화

너와 헤어져

한번씩 다시 봤었어

예쁜 장면에도 멋있는 장면에도

눈물이 바보처럼

자꾸만 흘렀어

하루가 지나면

좀 나아질듯 한데 나는

당췌 머리속에서

지워지질 않아 나는

술 마시며 놀다보면

잊을법도 한데 나는

이상하게 웃음보다

아픔이 더 많아 나는

so why never wanna say you cry

and I never ever wanna say good bye

good bye

참을듯 또 참을듯

억지로 숨을 삼켜

수밤을 지새며

울고 있어 난

좀 더 솔직히

난 너를 잊을 수가 없었어

조금 더 솔직히

난 아직 너를 사랑해

말 못하고 지내온

지난 날 아파하면서

늘 마음 졸였어 그리웠어

보고싶어 하고픈 그 말

돌아오란 말

니가 없이 난

안될 꺼 같다는 그 말

니가 좋아했던 라디오

TV 에서 우연히 듣게 되길

간절히 기도해

다시 내게 돌아올 순 없는 거니

우리 사랑했던

예전 그 모습 그대로



하루종일 두통 때문에 약 기운에 취해

쓰러질듯 쓰러질듯 난 또 참아야 돼

하루종일 그대 사진과 추억에 기대

넘어질듯 넘어질듯 난 또 참아야 돼

보고싶어 하고픈 그 말

돌아오란 말

니가 없인 난

안될 것 같다는 그 말

니가 좋아했던 라디오

TV 에서 우연히 듣게 되길

간절히 기도 드렸어

이 노래가 니 얘기 같다면

눈물이 난다면 사랑찾아요

이 노래가 니 얘기 같아서

눈물이 난다면

그 사람 울리지 마요",https://cdnimg.melon.co.kr/cm/album/images/006/82/858/682858_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,8:45 Heaven,드렁큰 타이거,"있을 때 잘할 걸
들릴 때 말할 걸
어느 날과 다를 것 없었던
그 날 아침
날 깨우는 벨소리에
난 이미 느꼈어
시간을 돌리기에는
나 이미 늦었어
One last cry
Oh Please god try
Please don't
let her die on me
I know it's a lie
내가 행복하게 해 준다고
기다리랬잖아
내가 정상에 설 때까지
기다린 댔잖아
조금만 더 참아줘
세상에 남아줘
신아 제발 이번 한번
못 본 척 눈 감아줘
실수일거야
신도 완벽하진 않아
이 세상 가장 소중한 걸
가지려 하잖아
8:45 그대는 하늘나라로
오직 선만이 존재하는
평온한 세계로 8:45
그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
8:45 그대는 하늘나라로
오직 선만이 존재하는
평온한 세계로 8:45
그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
있을 때 잘할 걸 들릴 때
외칠 걸
얼마나 내가
그댈 사랑한다고
대답 없는 당신의
손을 꼭 붙잡고
혹시 크게 외치면 들릴까
소리질러봐
제발 일어나 눈을 떠봐
One last cry
Let me say good bye
Please don't let her die on
I know it's a lie
세상이 나를 미워해도
난 당신의 최고
그 누가 뭐래도
절대 날 탓하지 않은
무조건적인 당신의 사랑은
기적과도 같은
기적을 만드는
신 다음 가장 완벽한
완벽한 아름다움
The most beautifulist thing
in the world
the most precious thing
in the universe my love
8:45 그대는
하늘나라로
오직 선만이 존재하는
평온한 세계로
8:45 그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
8:45 그대는 하늘나라로
오직 선만이 존재하는
평온한 세계로
8:45 그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
마지막 인사말도 없이
그댄 어딜 가 숨을 쉬어도
내 가슴은 아픔만이 꽉 차
한숨을 밀어내도
아픔만이 남아
텅 빈 이 세상에
난 보이지 않아
하지만 애써 웃어
너무 슬퍼하는
내 모습을 보며
혹시 그대마저
슬퍼할까봐 약속해
절대 그대 잊지 않을게
이제 힘든 당신의
손을 놓아드릴게
8:45 그대는 하늘나라로
오직 선만이 존재하는
평온한 세계로
8:45 그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
8:45 그대는 하늘나라로
오직 선만이 존재하는
평온한 세계로
8:45 그대는 하늘나라로
내 목소리가 들린다면
Know that I love you
하늘나라로 평온한 세계로
하늘나라로
평온한 세계로
평온한 세계로
I know she's back up
in heaven again

사랑을 잃은 모든 사람들에게
내 목소리가 들린다면
Know that I love you
Know that I
Know that I love you",https://cdnimg.melon.co.kr/cm/album/images/003/57/620/357620_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,Supermagic,Supreme Team,"Supermagic
Supermagic
Supermagic
Boom Boom Boom Clap
Boom Boom Boom Clap
Boom Boom Boom Clap
Boom Boom Boom
Cash Money Power Magic
Soul Music Business Magic
Supreme Team Popping Magic
Real Lady Swag Magic
준비된 Stage 자 Dancing
움직이네 품위 챙기며
버티는게 불편하겠지
점잔 빼면서 꼭 펭귄처럼
걸어다니는 것 대신
베일에 쌓인 너의 개인기
내일이 되기 전에 미리미리 꺼내
이제부터 Magic Supermagic
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 봐봐 다 나와
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 이건 너의 ma ma magic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic
움직여 움직여
움직여 움직여
움직여 움직여
움직여 움직여
Cash Money Power Magic
Soul Music Business
Magic
Supreme Team Popping
Magic
Real Lady Swag Magic
1 2 Click pow
원 없이 느끼는 Big bounce
널 춤추게 해 hit it now
뭔가 될 만한 느낌이 와
스타가 된 듯 너에게 빗발치는
시선에 튕기는 몸은 마치
Ping pong
showmanship이
넘치는 이 밤
무대를 덮치는 넌 귀여운 킹콩
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 봐봐 다 나와
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 이건 너의 ma
ma ma magic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic
놀자 놀자 더
놀아 놀아 놀아 놀아 놀아 놀아 놀아
놀자 놀자 더
놀아 놀아 놀아 놀아 놀아 놀아 놀아
놀자 놀자 더
놀아 놀아 놀아 놀아 놀아 놀아 놀아
놀자 놀자 더
놀아 놀아 놀아 놀아 Let's Go
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 봐봐 다 나와
두 손 머리위로 들어 봐봐
미친 듯이 흔들어 봐봐
미쳐보기로 한 우리 모두
다 발악해 이건 너의 ma
ma ma magic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic
La la la la la la la la
La la la la la
La la la la la la la la la
Supermagic",https://cdnimg.melon.co.kr/cm/album/images/006/06/451/606451_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,No.3 (Feat. Sol Flower),배치기,"배치기yo 더쎄게 불을 붙히지
out of control
다시 돌아온 뭉탁
보여줄께 너희 눈앞
바로 여기서 모두 투하
가진게 없어 배짱만 꽉 찼다
무식해서 앞뒤 몰라 덤볐다
하루살이 급급한 나지만
기회는 온다 믿었으니까
아직은 내 힘이 모자라
고갤 낮춰 네 눈을 보지만
걸어온 내 뜻에 무게에
나 아직 포기가 안돼
때마침 죽고 못살던 그녀도 떠나갔지
언제까지 이러고 살꺼냐고
내게 말했지
너에게는 미래가 보이지 않아
머릿속엔 구정물만 고여가잖아
계속 떠나가라 날 차봐라
내가 눈하나 깜짝하나
여러번의 무시 지치지 않아
비록 헛걸음이라도 뒷걸음 치지않아
그래 헤쳐나간다
나는 현실의 곡소리에
나의 이 목소리로 가슴을 적셔
억눌린 가슴속 모두 품고 불을 지펴
can u feel the fire I get higher
can u feel the fire I get higher
nobody nobody nobody nobody no
can't nobody hold me down
nobody nobody nobody nobody no
can't nobody hold me down
벌써 눈칫밥만 세끼째
아직도 미운 일곱살의 털이 박힌채
살아내고 있어 인생
카드의 돌려막기 같아도
죽지 않아 인생
그림의 떡마저 도려간데도
땅에 무릎이 닿지 않아 나의 맘대로
노파심에 고파진 배 움켜쥐고
내 속에 전부를 매꿨어
나 계속해서 세상에 attack
세상에 멍든 나 매일이 외톨인듯해
매정히 삶에 외침을
쉽게 내치며 날 깔보는데
다시는 돌아 오지 않을 나의 선택
지켜나갈께 나의 모태
홀로 건 내 약속에
그 끝이 눈물로 바래지 않게
그래 헤쳐나간다
나는 현실의 곡소리에
나의 이 목소리로 가슴을 적셔
억눌린 가슴속 모두 품고 불을 지펴
can u feel the fire I get higher
can u feel the fire I get higher
nobody nobody nobody nobody no
can't nobody hold me down
nobody nobody nobody nobody no
can't nobody hold me down

가슴 안에 불을 지펴
꿈같은 세계로와
매일 계속된 이 불발의 끝에도
열정은 내 품안에 웃네
가슴벅찬 내일에 꿈을 꾸며 내게로와
현실 박자에 어긋나도
더 쎄게 불을 붙히지
out of control
can u feel the fire I get higher
can u feel the fire I get higher
nobody nobody nobody nobody no
can't nobody hold me down
nobody nobody nobody nobody no
can't nobody hold me down",https://cdnimg.melon.co.kr/cm/album/images/003/82/829/382829_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,ON IT + BO$$,"릴보이 (lIlBOI), 로꼬, 박재범",가사없음,https://cdnimg.melon.co.kr/cm/album/images/023/34/942/2334942_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,Hello Bitches,CL,"엉덩이 빵빵빵
남자들은 탐탐탐
내 입술은 냠냠냠
어딜가도 당당당
등장은 짠짠짠
뛰자뛰자 방방방
디스코 팡팡팡
Hello Bishes
난 지금 어디여
Shopping spree in Tokyo
Wake up in my private jet
매일 아침 꼬끼오
Flipping cards in Macau
내가 제일 잘나가
Stop blowin up my phone
And won't you hit me up on kakao
Diamonds in my grill and
날 말려 누가
Skin tone 22 karats gold
I got in Dubai
My boys won't hesitate
to run up on your boys
My boys won't hesitate
to run up on your boys
엉덩이 빵빵빵
남자들은 탐탐탐
내 입술은 냠냠냠
어딜가도 당당당
등장은 짠짠짠
뛰자 뛰자 방방방
디스코 팡팡팡
Hello Bishes
Yellow gold and it glow
like a yellow bone
Couldn't see me with a selfie
from my telephone
Got hella dough hello kitty
getting hella old
Want me to love em long time
and I tell em no
Sake to soju
Nagasaki to Seoul
you can find me in Shanghai
you know what them
shots of Baijeodu
Got these Asian girls
dancing on the couches
yeah they know me
and they singing every word like
they was at the karaoke huh
엉덩이 빵빵빵
남자들은 탐탐탐
내 입술은 냠냠냠
어딜가도 당당당
등장은 짠짠짠
뛰자뛰자 방방방
디스코 팡팡팡
Hello Bishes
Lights out
Killin' it some more
Bad girls get down on the floor
Lights out
Killin' it some more
Bad girls get down on the floor
Lights out
Killin' it some more
Bad girls get down on the floor
Lights out
Killin' it some more
Bad girls get down on the floor
하나 둘 셋 Bishes",https://cdnimg.melon.co.kr/cm/album/images/026/55/011/2655011_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,Gloomy Sunday,MC 스나이퍼,"우울한 오후 사랑의 질투는
실수를 연발해
참희 부서진 그대의 눈물
세상을 차게 적시네
숨이 막힐 듯 벅차 오르던
달콤함을 잊은 채
영문도 모르는 시린 사랑에
오열의 찬가를 부르네
천사의 눈물에 내 눈물 감추게
태풍을 내게로 부를 땐
하늘을 여네 마음의 상처를
달빛에 모조리 녹이게
어둠이 선율에 젖어 우네
작별의 흔적을 남긴채
돌이킬 수 없는 사랑에
이별을 반가이 맞이해
저 하늘이 나의 영혼을
괴로움에 빠쳐도
어차피 내겐 삶의 시련
하늘은 언제나 나의 편
하늘은 언제나 나의 편
구름 뒤의 절망의 빛이
내 등뒤에 모두 숨어도
하늘은 언제나 나의 편
아무리 가르고 갈라도
피할 수 없는 우리 내 운명은
내가 믿는 신의 선택
하늘은 언제나 나의 편
들려라 나의 목소리
너의 귓가에 들리게
울분이 터지는 오열 속에도
하늘은 언제나 나의 편
하늘은 언제나 나의 편
저기 길 잃은 별들과 함께
삶의 희망을 모두 잃어도
하늘은 언제나 나의 편
하늘은 언제나 나의 편
신에게 그대를 빼앗긴 내가
영혼을 팔아 곁으로 가기에
하늘은 언제나 나의 편
하늘은 언제나 나의 편
하늘은 언제나 나의 편
그대를 잃어도 사랑을 하기에
하늘은 언제나 나의 편
노래를 멈춘 슬픈 새들과
나는 침묵을 지키네
돌이킬 수가 없기에
그래도 하늘은 나의 편
우울한 오후 두려움과
외로움에 밤을 새
그대가 버려둔 나의 영혼이
어둠과 나란히 잠들 때
찾기 힘든 여유와 자유를
끊임없이 갈망하던
나의 욕망이 절망 속에서
남은 사랑을 전해
가슴속의 멍에와 비애
생각의 장애를 남긴 채
알수 없는 고독의 향기로
나의 몸을 감싸네
오선지에 그려진 슬픔
영혼을 찾는 노래가
같은 눈물을 흘리는 이 밤
나를 부를까 걱정돼
서울 땅은 내 것이 아닌
설 자리를 주지 않아
어머님의 눈물을 통해
날개를 잃은 나를 발견
그래도 하늘은 나의 편
상처뿐인 날개 짓에
꿈과 희망을 모두 잃어도
그래도 하늘은 나의 편
아무리 울고불고
내가 발버둥쳐도 떠나가
잃지 않으려 바랬던 것들
나의 곁을 달아나
날개 짓을 멈추지 않는
저기 새들과 함께 날아가
떠날 것들은 떠나가
아무리 끌어 안아도 가
하늘은 언제나 나의 편
저기 길 잃은 별들과 함께
삶의 희망을 모두 잃어도
하늘은 언제나 나의 편
하늘은 언제나 나의 편
신에게 그대를 빼앗긴 내가
영혼을 팔아 곁으로 가기에
하늘은 언제나 나의 편
하늘은 언제나 나의 편
하늘은 언제나 나의 편
그대를 잃어도 사랑을 하기에
하늘은 언제나 나의 편
노래를 멈춘 슬픈 새들과
나는 침묵을 지키네
돌이킬 수가 없기에
그래도 하늘은 나의 편
하늘은 언제나 나의 편
저기 길 잃은 별들과 함께
삶의 희망을 모두 잃어도
하늘은 언제나 나의 편
하늘은 언제나 나의 편
신에게 그대를 빼앗긴 내가
영혼을 팔아 곁으로 가기에
하늘은 언제나 나의 편
하늘은 언제나 나의 편
하늘은 언제나 나의 편
그대를 잃어도 사랑을 하기에
하늘은 언제나 나의 편
노래를 멈춘 슬픈 새들과
나는 침묵을 지키네
돌이킬 수가 없기에
그래도 하늘은 나의 편",https://cdnimg.melon.co.kr/cm/album/images/000/34/201/34201_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,조금 이따 샤워해 (Feat. Crush),개리,가사없음,https://cdnimg.melon.co.kr/cm/album/images/022/26/474/2226474_500.jpg/melon/resize/282/quality/80/optimize
랩/힙합,My Type (Prod. By 버벌진트),"제시 (Jessi), 치타 (CHEETAH), 강남",가사없음,https://cdnimg.melon.co.kr/cm/album/images/023/04/541/2304541_500.jpg/melon/resize/282/quality/80/optimize
